sku_local,source_local,title_local,model_key_local,price_local,category_local,sku_import,source_import,title_import,model_key_import,price_import,category_import,match_score,price_ratio,gap_usd,gap_pct,category,price_import_real_opt,overhead_pct_opt,gap_pct_real_opt,conviene_local_opt,price_import_real_base,overhead_pct_base,gap_pct_real_base,conviene_local_base,price_import_real_cons,overhead_pct_cons,gap_pct_real_cons,conviene_local_cons
154780217,falabella_pe,"Monitor 27U631A-B, 27 QHD 2K 2560x1440, IPS,100 Hz, HDMI, HDR10, HDR, USB-C",100 HZ,293.88,monitores,v1|127956430385|0,ebay_usa,Samsung S27D368GAN 27IN S36SD 16:9 CURVED TAA 100HZ 1920X1080 HAS HDMI/DP 1YR,100HZ,270.38,unknown,90.9090909090909,1.0869147126266736,23.5,8.691471262667356,monitores,349.43,29.2,-15.897318490112472,1,415.17,53.5,-29.21453862273286,1,463.76,71.5,-36.63101604278075,1
154768556,falabella_pe,"Monitor UltraGear G6 27G610A-B, 27"" QHD IPS 2K, 200Hz, 1ms, Pivote","27"" | 200HZ",276.95,monitores,v1|336659930837|0,ebay_usa,"Samsung S27D368GAN 27"" FHD 100Hz Curved Monitor Black","27"" | 100HZ",197.17,unknown,90.9090909090909,1.4046254501191866,79.78,40.46254501191866,monitores,258.07,30.9,7.315844538303559,0,321.17,62.9,-13.768409253666292,1,361.32,83.3,-23.35049263810473,1
154768556,falabella_pe,"Monitor UltraGear G6 27G610A-B, 27"" QHD IPS 2K, 200Hz, 1ms, Pivote","27"" | 200HZ",276.95,monitores,v1|287398814065|0,ebay_usa,"Nitro 27"" WQHD 2560 X 1440 PC Gaming IPS AMD Freesync Premium | up to 240Hz Refr","27"" | 240HZ",386.99,unknown,90.9090909090909,0.7156515672239593,-110.04000000000002,-28.43484327760408,monitores,494.96,27.9,-44.045983513819294,1,564.9,46.0,-50.97362365020358,1,626.92,62.0,-55.82370956421872,1
154768556,falabella_pe,"Monitor UltraGear G6 27G610A-B, 27"" QHD IPS 2K, 200Hz, 1ms, Pivote","27"" | 200HZ",276.95,monitores,v1|206418644593|0,ebay_usa,"Acer Nitro 27"" WQHD 2560x1440 240Hz 1ms LCD IPS Gaming Monitor","27"" | 240HZ",242.89,unknown,90.9090909090909,1.1402280867882582,34.06,14.022808678825808,monitores,315.13,29.7,-12.115634817376957,1,379.87,56.4,-27.093479348198073,1,425.29,75.1,-34.879729126008144,1
154768556,falabella_pe,"Monitor UltraGear G6 27G610A-B, 27"" QHD IPS 2K, 200Hz, 1ms, Pivote","27"" | 200HZ",276.95,monitores,v1|206352257946|0,ebay_usa,"Acer Nitro 27"" WQHD 2560x1440 240Hz 1ms LCD IPS Gaming Monitor","27"" | 240HZ",248.27,unknown,90.9090909090909,1.115519394207919,28.67999999999998,11.551939420791872,monitores,321.84,29.6,-13.947924434501612,1,386.78,55.8,-28.395987383008425,1,432.82,74.3,-36.01266115244213,1
154768556,falabella_pe,"Monitor UltraGear G6 27G610A-B, 27"" QHD IPS 2K, 200Hz, 1ms, Pivote","27"" | 200HZ",276.95,monitores,v1|178109879995|0,ebay_usa,"Acer Nitro 27"" WQHD Gaming IPS AMD Freesync Premium up to 240Hz Refresh Srgb99%","27"" | 240HZ",272.93,unknown,90.9090909090909,1.0147290514051222,4.019999999999982,1.4729051405122124,monitores,352.62,29.2,-21.459361352163807,1,418.44,53.3,-33.8136889398719,1,467.32,71.2,-40.73654027219036,1
155387738,falabella_pe,Monitor gaming UltraGear G5 27G523B-B 200 Hz 1 ms GtG HDR10,200 HZ,470.38,monitores,v1|135847731264|0,ebay_usa,Z-Edge UG27 27-inch Curved Gaming Monitor 16:9 1920x1080 200Hz 1ms,200HZ,175.0,unknown,90.9090909090909,2.687885714285714,295.38,168.78857142857143,monitores,230.4,31.7,104.15798611111111,0,292.7,67.3,60.703792278783745,0,330.3,88.7,42.40993036633363,0
144358440,falabella_pe,"Procesador Core Ultra 5 245Kf 4.20-5.20Ghz, 24Mb Caché, Lga1851, Alto Rendimiento Pa",CORE ULTRA 5 245KF | LGA1851,317.63,CPU,v1|117261607990|0,ebay_usa,Intel Core Ultra 7 265K Unlocked Desktop CPU LGA1851 30MB L3 Cache,CORE ULTRA 7 265K | LGA1851,250.0,unknown,90.9090909090909,1.27052,67.63,27.052,cpu,324.0,29.6,-1.9660493827160508,1,389.0,55.6,-18.347043701799485,1,435.24,74.1,-27.021872989614927,1
144358440,falabella_pe,"Procesador Core Ultra 5 245Kf 4.20-5.20Ghz, 24Mb Caché, Lga1851, Alto Rendimiento Pa",CORE ULTRA 5 245KF | LGA1851,317.63,CPU,v1|117315316361|0,ebay_usa,Intel Core Ultra 7 265K Unlocked Desktop CPU LGA1851 30MB L3 Cache,CORE ULTRA 7 265K | LGA1851,250.0,unknown,90.9090909090909,1.27052,67.63,27.052,cpu,324.0,29.6,-1.9660493827160508,1,389.0,55.6,-18.347043701799485,1,435.24,74.1,-27.021872989614927,1
144358440,falabella_pe,"Procesador Core Ultra 5 245Kf 4.20-5.20Ghz, 24Mb Caché, Lga1851, Alto Rendimiento Pa",CORE ULTRA 5 245KF | LGA1851,317.63,CPU,v1|117316797386|0,ebay_usa,NEW SEALED Intel Core Ultra 7 265K Unlocked Processor LGA1851 CPU,CORE ULTRA 7 265K | LGA1851,259.97,unknown,90.9090909090909,1.2217948224795168,57.65999999999997,22.179482247951672,cpu,336.44,29.4,-5.590892878373559,1,401.8,54.6,-20.948232951717273,1,449.19,72.8,-29.28827444956477,1
144358440,falabella_pe,"Procesador Core Ultra 5 245Kf 4.20-5.20Ghz, 24Mb Caché, Lga1851, Alto Rendimiento Pa",CORE ULTRA 5 245KF | LGA1851,317.63,CPU,v1|127966436357|0,ebay_usa,Intel Core Ultra 9 285K 24-Core LGA1851 3.7GHz Desktop CPU SRQD5 Open Box,CORE ULTRA 9 285K | LGA1851,449.99,unknown,90.9090909090909,0.7058601302251161,-132.36,-29.413986977488392,cpu,573.59,27.5,-44.62420892972332,1,645.79,43.5,-50.81528050914383,1,715.07,58.9,-55.58057253136057,1
